"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Costa Rica","CRI","Taxes less subsidies on products (current US$)","NY.TAX.NIND.CD","57910242.5349964","48809832.2787988","47548081.9837296","51337468.6094946","52660787.0558337","59139622.6415094","63064150.9433962","69026415.0943396","81932075.4716981","86913207.5471698","109464150.943396","116182196.866793","111740768.651093","149891677.19805","182232030.264817","247071190.198366","299311551.925321","397852975.495916","466732777.129522","491855309.218203","567351201.866978","311643914.296086","302472541.01538","459654501.121813","541306089.682413","525035067.326733","607547913.978495","626673332.802294","599042971.368254","661217706.817902","712804975.966791","567638650.657519","757223267.609026","771455219.287664","862157287.318063","974475310.360185","1043812527.08103","1105144024.07567","1157458299.31179","1275044455.33464","1414705214.31584","1551781250.95022","1583218831.63804","1590294617.03648","1708474191.54769","1867468056.35234","2196942979.66485","2746261724.8277","3093736456.58645","2572761004.06776","3119676196.37707","3689631802.29093","3955703784.14063","4229646072.12804","4211590399.11784","4507642142.0899","4696788047.09188","4548891425.3528",
"Costa Rica","CRI","Net primary income (Net income from abroad) (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Net primary income (Net income from abroad) (current LCU)","NY.GSR.NFCY.CN","-26804200","-31688200","-63482900","-58473500","-75918100","-93412500","-102687500","-116600000","-127200000","-105337500","-104675000","-112974500","-249248000","-270995400","-330931900","-565006400","-648072200","-683029000","-970981000","-1282929000","-1851976900","-6182951400","-15108569800","-13709021200","-13444430600","-14251095200","-15283630700","-18648940900","-25526072000","-32598109000","-23113850000","-21290577000","-27250976400","-32045501200","-20167364300","-40506565000","-38268490400","-57908096000","-120496086900","-520402524500","-219725976600","-246620581200","-279856068200","-321607631600","-354869767700","-381933608800","-361816161600","-358428900600","-312696878900","-581340910200","-635529218200","-728241782600","-744585451300","-927473859700","-1085169329100","-1254713044600","-1379050681100","-1803951350800",
"Costa Rica","CRI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-4755637.56364991","-5304174.61752201","-9546157.2006436","-8792875.29510834","-11416083.9686621","-14100000","-15500000","-17600000","-19200000","-15900000","-15800000","-17050695.7650397","-37565636.7746797","-40770807.0048745","-41731639.3442623","-65928401.4002334","-75621026.8378063","-79700000","-113300000","-149700000","-216099988.331389","-284099902.128813","-403900098.110766","-333599904.60941","-301900190.197316","-282199904.950495","-273900191.756272","-297099584.196272","-336800000","-401900000","-252500000","-173900000","-202600000.148692","-225400000.140675","-128400000.127334","-225500000","-184240000","-248960000","-468510000","-1821627431.04172","-712956217.268568","-749902944.020434","-777766850.647546","-806714918.579162","-810369983.339073","-799380997.419978","-707637175.538987","-693799513.140672","-594214717.365134","-1014046884.28853","-1208622910.63334","-1440168757.44812","-1480579102.07068","-1855813270.70946","-2015854832.61542","-2347162958.42345","-2531578734.89599","-3150676524.38172",
"Costa Rica","CRI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","16.7241158936928","12.8664450910026","11.6362435959061","12.0609300781601","14.3239003731531","13.487223257461","8.293964200225","11.1697497262365","10.8274356783526","13.9153056050201","14.2640379824223","14.3548409339404","10.856379997655","11.5966359144074","13.5581667598268","14.7631642946277","13.091064554184","15.092622180618","15.4115110055769","13.5585550230245","14.8640515838441","16.0644787273819","6.55807917147515","15.6374531484506","16.4871478959586","14.2807943284986","13.3787172161824","14.8035779620409","14.015361603089","16.3493816857227","17.2390023257359","15.4372783111049","15.7429374591585","15.6404579998303","13.5663088499754","14.3668394527205","13.0825006272998","13.1756256707764","14.1137997770014","15.1362897213452","14.0696476263935",
"Costa Rica","CRI","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","17.1694996627472","13.2939545377714","12.0845262823625","12.6256474963537","16.0631858455092","15.9602965195276","9.05349659401263","11.9554307232612","11.5042658149492","14.6477053606271","15.028434490352","15.1990429115807","11.5313243479058","12.0061126372685","13.8952263289894","15.1224027732078","13.4079415333526","15.2806900600491","15.7193869923468","13.7770278240388","15.1648335707644","16.6368742547698","7.52352129055438","16.4199088059138","17.3013635797933","14.9858525848298","14.0364085918408","15.479718006577","14.6002461266286","16.8793662621724","17.7039334865924","15.742856248274","16.2832077619252","16.164679003167","14.0449115872025","14.8396120037878","13.5894759022193","13.7225593878335","14.7456544389713","15.8399351640192","14.8919741983862",
"Costa Rica","CRI","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","","4403576700","3884881500","4024325100","4993888500","8179333930.00001","13150730430","13553100100","22850980030","26227269000","42534437000","52298797999.9999","65970875900.0001","60462857100.0001","78591849200","119000111000","169355565390","177506169070","247310287890","318735492000","327199700400","433972604000","562619893000","265956716530.516","720462955900.329","862842981414.214","848101458627.397","917159402474.604","1201219383633.04","1336066902420.47","1889275935068.78","2381801028537.93","2486885645253.38","2758325563906.75","3065050650391.56","2899219682073.59","3357732367016.51","3252433089510.21","3587312244044.3","4132712779465.84","4698932207460.2","4596380707548.04",
"Costa Rica","CRI","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","","","513836254.375729","453311726.954492","469582858.809802","582717444.574096","375831511.305731","351560828.140413","329805668.439829","513128106.537443","519351861.386139","762265896.057348","833181424.247251","870443012.270749","745442696.338307","858551990.386716","971984897.492446","1259090209.08314","1248533773.38809","1574555828.12907","1774400111.33998","1575271775.07101","1865746362.85469","2187565196.93612","930960223.083576","2337723339.17495","2623659748.272","2357015893.02262","2300586491.09312","2743068642.36517","2796366877.56371","3695030870.35636","4610377096.35395","4725803647.32781","4811413397.6409","5828985249.18655","5733488117.3585","6676719729.44306","6507901464.26335","6663937626.44831","7730971153.53403","8626018620.02308","8027771251.13182",
"Costa Rica","CRI","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7550.09200547935","","","","","","","","","","","","","","","","","12120.1258077806","12596.7047040208","12135.9113178442","12572.9029752874","12940.6985684368","13435.7676221986","13509.9151637698","13794.0110115315","14086.4959346264","14490.0019473462","14636.3819185469",
"Costa Rica","CRI","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4860","5070","5530","5910","6220","6410","6470","6760","7040","6560","7460","7760","8000","8380","8880","9420","10360","11410","12090","11740","12320","12940","13680","13980","14540","15020","15660","16100",
"Costa Rica","CRI","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","1623862.8492737","1549274.55093778","1601983.4984066","1624206.15058996","1626534.57115254","1724446.90627063","1799138.31842659","1840404.6268574","1936003.81817609","1997342.94310305","2094171.60075148","2179486.02514502","2269313.99318647","2391685.1475171","2471017.37447377","2440509.18121282","2513684.12928882","2676435.77527622","2758388.94816771","2812179.38351018","2733368.43247321","2461109.93520525","2094727.2601964","2253107.0531102","2371751.4952525","2350099.27740715","2443202.53476352","2553420.80301433","2572694.5751379","2631847.8200611","2731967.49458866","","","","","","","","","","","","","","","","","4385614.07108038","4558062.04286539","4391325.98827927","4549449.49229416","4682534.70561445","4861673.25935294","4888503.22026323","4991302.0498496","5097136.42934759","5243143.30049849","5296110.24750906",
"Costa Rica","CRI","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","-4.5932634254968","3.40216957910482","1.38719607320969","0.14335745260739","6.01968976587483","4.33132570706351","2.29367069825403","5.19446593013275","3.16833698110895","4.84787342017465","4.07389845048654","4.12152071658613","5.39242937284328","3.31700127999824","-1.23464098537346","2.99834758415621","6.47462599182809","3.06202650736263","1.95006709906531","-2.80248662297622","-9.96054882442692","-14.8868878130098","7.56087897089506","5.26581468814476","-0.912921015911266","3.96167337488353","4.5112210994607","0.754821614236718","2.29927195769176","3.8041589549518","","","","","","","","","","","","","","","","","","3.93212829469336","-3.65804706074809","3.6008145247455","2.92530367785619","3.82567487484297","0.551866805501035","2.10286922099709","2.1203761752142","2.86448819204139","1.0102136061308",
"Costa Rica","CRI","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7647.80477546268","7948.52627096155","7657.76543933386","7933.50736954433","8165.5865524086","8477.97534552766","8524.76247723818","8704.02708353514","8888.58520009861","9143.19767359497","9235.56350052906",
"Costa Rica","CRI","GNI per capita (current LCU)","NY.GNP.PCAP.CN","2125.7396627258","2096.80646522186","2180.05744859816","2253.75847922884","2298.10551572795","2412.5799168481","2548.86614549144","2665.5298546654","2861.97757244533","3086.20844781576","3472.30399607111","3700.04914768537","4091.60539442274","4956.25173181116","6298.83358265138","7742.7001530938","9308.64779267645","11617.2396924436","12895.3806758058","14312.7237929707","16554.3708853184","20748.6033130288","32681.8877202947","57800.8569343573","71861.0773969736","83501.533458866","103671.684471111","121160.658148026","147406.299385612","173681.210716953","211434.008452856","269680.315110392","343794.386065733","396254.628488921","472444.890138921","577528.132179374","660312.14157741","777061.470514361","897645.232659469","918487.294487029","1117769.45939605","1247783.5006923","1392828.76272026","1583662.56088567","1853328.41497975","2154268.22708289","2597667.28230684","3078981.26751786","3566291.14558547","3774220.4441451","4171669.8333216","4487035.79472463","4861673.2593602","5085301.83501151","5494756.07051912","5829349.31792826","6107355.17119273","6291535.09459985",
"Costa Rica","CRI","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","13.4920634920635","12.962962962963","15.9183673469388","21.1221122112211","21.9178082191781","16.4009111617312","23.304347826087","28.9556962025316","28.8617886178862","25.2208047105005","23.1356429829712","25.1511917467094","23.8317757009346","26.4813460131675","24.6517595307918","28.0821917808219","26.937984496124","29.6367480299827","29.80115990058","29.6948067930101","27.4975579433443","29.4792903666919","31.9568349734817","28.1492746841366","29.4928587036412","30.9026306353294","29.733529817351","31.3376148820729","33.3627828856031","33.1818144045472","33.2800665469988","32.3350639483348","31.8955073575385","31.8504724331434","30.5144885061864","29.9796454312559","30.7737574604187","33.5654699939363","35.3861393559924","35.6611209231664","35.5778747729623","35.5456930265673","36.0486990180216","34.5187043359399","34.5718793340949","",
"Costa Rica","CRI","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","170000000","210000000","390000000","640000000","800000000","720000000","1340000000","1830000000","2130000000","2570000000","3940000000","7070000000","8670000000","10860000000","13450000000","19680000000","23630000000","30840000000","35970000000","48260000000","61930000000","81920000000","104240000000","120310000000","148470000000","189600000000","219930000000","283010000000","343640000000","399300000000","456090000000","510700000000","580428000000","697260000000","839300000000","1006400000000","1220623257377.14","1391885717046.66","1604618487693.06","1800535273793.18","1980168334694.68","2136840000000","2332186872585.87","2527789993632.32","2769644015702.86","",
